Unit,Date,Production Potential,Gross Oil Production,Net Oil Production,Oil_Losses,Class,Oil_Salinity,BSW_Outlet,Produced Water,Discharged Water,Oil Content in Discharged Water,Total WI,Target WI,WI Losses,Produced Gas,Gas Injection,Target GI,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_1,2/10/2022,22333.1,21447.9,21432.88,900.22,Normal,89,0.07,9.57,0,0,,,0,3981563,3490403,3490403,0,0,479780,,,12941,479780,12941,
Unit_1,2/11/2022,22333.1,21392.05,21377.07,956.03,Normal,86.2,0.07,9.48,0,0,,,0,3987948,3430527,3430527,0,0,494787,,,64194,494787,64194,
Unit_1,2/12/2022,22333.1,21405.34,21390.36,942.74,Normal,89,0.07,9.49,0,0,,,0,3998553,3505924,3505924,0,0,479051,,,15138,479051,15138,
Unit_1,2/13/2022,22277,19841.51,19827.61,2449.39,HighLoss,94,0.07,8.81,0,0,,,0,3639386,3058547,3058547,0,0,456379,,,126019,456379,126019,
Unit_1,2/14/2022,22333,21393.93,21378.95,954.05,Normal,96,0.07,9.5,0,0,,,0,3966665,3464765,3464765,0,0,490979,,,12481,490979,12481,
Unit_1,2/15/2022,22307.71,21380.11,21367.27,940.44,Normal,91,0.06,9.5,0,0,,,0,3982075,3483592,3483592,0,0,485340,,,14703,485340,14703,
Unit_1,2/16/2022,22254.1,21386.03,21371.05,883.05,Normal,83,0.07,9.51,0,0,,,0,3937814,3440672,3440672,0,0,486659,,,12043,486659,12043,
Unit_1,2/17/2022,22254.1,21312.99,21298.06,956.04,Normal,83,0.07,9.46,0,0,,,0,3937959,3305875,3385875,0,0,514151,,,149813,514151,149813,
Unit_1,2/18/2022,22254.1,21350.5,21337.69,916.41,Normal,64,0.06,9.48,0,0,,,0,4005200,3370033,3420033,0,0,547173,,,183333,547173,183333,
Unit_1,2/19/2022,22254.1,21362.26,21345.17,908.93,Normal,102,0.08,9.49,0,0,,,0,3999567,3458502,3458502,0,0,521161,,,80573,521161,80573,
Unit_1,2/20/2022,22254.1,21256.99,21242.1,1012,Normal,98,0.07,9.44,0,0,,,0,3869468,3379278,3389278,0,0,473465,,,18286,473465,18286,
Unit_1,2/21/2022,22254.1,21329.02,21314.09,940.01,Normal,88,0.07,9.47,0,0,,,0,3890356,3409515,3409515,0,0,472313,,,10106,472313,10106,
Unit_1,2/22/2022,22254.1,21329.62,21314.69,939.41,Normal,91,0.07,9.47,0,0,,,0,3990092,3483656,3483656,0,0,497733,,,10264,497733,10264,
Unit_1,2/23/2022,22254.1,21383.1,21333.92,920.18,Normal,134,0.23,9.5,0,0,,,0,3978376,3460323,3460323,0,0,478274,,,41359,478274,41359,
Unit_1,2/24/2022,22254.1,21437.33,21343.01,911.09,Normal,174,0.44,9.49,0,0,,,0,3932735,3441580,3441580,0,0,483160,,,9562,483160,9562,
Unit_1,2/25/2022,22254.1,21270.59,21255.69,998.41,Normal,81,0.07,9.44,0,0,,,0,3998716,3381750,3381750,0,0,489640,,,129159,489640,129159,
Unit_1,2/26/2022,22254.1,21268.34,21257.71,996.39,Normal,87.5,0.05,9.44,0,0,,,0,3988941,3437276,3437276,0,0,480860,,,72365,480860,72365,
Unit_1,2/27/2022,22254.1,21265.67,21250.78,1003.32,Normal,94,0.07,9.49,0,0,,,0,3940602,3430017,3430017,0,0,476134,,,36011,476134,36011,
Unit_1,2/28/2022,22254.1,21286.41,21273.64,980.46,Normal,88,0.06,9.51,0,0,,,0,3948756,3461776,3461776,0,0,479138,,,9403,479138,9403,
Unit_1,3/1/2022,22254.1,21279.4,21262.37,991.73,Normal,89,0.08,9.5,0,0,,,0,3953024,3437844,3457844,0,0,476658,,,40082,476658,40082,
Unit_1,3/2/2022,22254.1,21296.14,21279.09,975.01,Normal,80.9,0.08,9.51,0,0,,,0,3947601,3463376,3463376,0,0,476661,,,9124,476661,9124,
Unit_1,3/3/2022,22254.1,21292.3,21277.38,976.72,Normal,81.7,0.07,9.5,0,0,,,0,3986361,3485979,3485979,0,0,492849,,,9093,492849,9093,
Unit_1,3/4/2022,22254.1,21288.58,21265.15,988.95,Normal,116.3,0.11,9.51,0,0,,,0,3967986,3482172,3482172,0,0,477997,,,9377,477997,9377,
Unit_1,3/5/2022,22254.1,21305.69,21277.98,976.12,Normal,123.1,0.13,9.51,0,0,,,0,3968392,3460837,3460837,0,0,489249,,,19866,489249,19866,
Unit_1,3/6/2022,22254.1,11025.85,11017.02,11237.08,HighLoss,80.6,0.08,5.02,0,0,,,0,2034451,1366587,1766587,0,0,247605,,,421473,247605,421473,
Unit_1,3/7/2022,22254.1,20282.88,20268.68,1985.42,HighLoss,82.1,0.07,9.08,0,0,,,0,3758393,3211190,3271190,0,0,469051,,,79712,469051,79712,
Unit_1,3/8/2022,22254.1,21333.86,21316.79,937.31,Normal,86.3,0.08,9.53,0,0,,,0,3950751,3467864,3467864,0,0,473761,,,10686,473761,10686,
Unit_1,3/9/2022,22254.1,21344.35,21329.41,924.69,Normal,89,0.07,9.53,0,0,,,0,3941792,3458798,3458798,0,0,475171,,,9384,475171,9384,
Unit_1,3/10/2022,22254.1,21297.76,21282.86,971.24,Normal,80,0.07,9.51,0,0,,,0,3978379,3495670,3495670,0,0,475338,,,8931,475338,8931,
Unit_1,3/11/2022,22254.1,21336.86,21382.96,871.14,Normal,118,0.29,9.51,0,0,,,0,3918276,3434720,3434720,0,0,476598,,,8518,476598,8518,
Unit_1,3/12/2022,22254.1,21307.17,21432.88,821.22,Normal,109,0.27,9.49,0,0,,,0,3859488,3373608,3373608,0,0,479109,,,8332,479109,8332,
Unit_1,3/13/2022,22254.1,21256.27,21432.88,821.22,Normal,68,0.07,9.49,0,0,,,0,3882632,3346102,3346102,0,0,475415,,,62675,475415,62675,
Unit_1,3/14/2022,22254.1,21272.83,21299.77,954.33,Normal,67,0.07,9.5,0,0,,,0,3867468,3363995,3390322,0,0,469605,,,35428,469605,35428,
Unit_1,3/15/2022,22254.1,21315.42,21300.5,953.6,Normal,80,0.07,9.5,0,0,,,0,3872948,3365058,3365058,0,0,500654,,,8797,500654,8797,
Unit_1,3/16/2022,22254.1,21265.93,21251.04,1003.06,Normal,97,0.07,9.47,0,0,,,0,3856071,3372319,3372319,0,0,476553,,,8760,476553,8760,
Unit_1,3/17/2022,22254.1,4174.95,4172.44,18081.66,HighLoss,87,0.06,1.85,0,0,,,0,787718,654591,677591,0,0,99998,,,31569,99998,31569,
Unit_1,3/18/2022,22254.1,4793.55,4791.16,17462.94,HighLoss,64,0.05,2.12,0,0,,,0,768797,82605,557605,0,0,202446,,,485199,202446,485199,
Unit_1,3/19/2022,22254.1,17621.68,17609.34,4644.76,HighLoss,76,0.07,7.85,0,0,,,0,3189664,2650869,2650869,0,0,524927,,,15428,524927,15428,
Unit_1,3/20/2022,22254.1,21388.54,21375.71,878.39,Normal,83,0.06,9.53,0,0,,,0,3949720,3432424,3432424,0,0,510288,,,8569,510288,8569,
Unit_1,3/21/2022,22254.1,21347.32,21334.5,919.6,Normal,83,0.06,9.51,0,0,,,0,3935064,3412220,3412220,0,0,515126,,,9279,515126,9279,
Unit_1,3/22/2022,22254.1,21364.09,21295.72,958.38,Normal,146,0.32,9.5,0,0,,,0,3942793,3421295,3421295,0,0,511297,,,11762,511297,11762,
Unit_1,3/23/2022,22254.1,21321.91,21247.28,1006.82,Normal,110,0.35,9.47,0,0,,,0,3941009,3413054,3413054,0,0,520973,,,8543,520973,8543,
Unit_1,3/24/2022,22254.1,21315.34,21257.79,996.31,Normal,109,0.27,9.47,0,0,,,0,3935855,3399086,3399086,0,0,529665,,,8665,529665,8665,
Unit_1,3/25/2022,22254.1,21255.08,21242.32,1011.78,Normal,99,0.06,9.47,0,0,,,0,3930420,3403318,3403318,0,0,518991,,,9671,518991,9671,
Unit_1,3/26/2022,22254.1,21250.95,21231.82,1022.28,Normal,87,0.09,9.46,0,0,,,0,3930242,3391494,3391494,0,0,514768,,,22420,514768,22420,
Unit_1,3/27/2022,22254.1,21242.61,21221.36,1032.74,Normal,89,0.1,9.46,0,0,,,0,3923009,3391760,3391760,0,0,514520,,,15169,514520,15169,
Unit_1,3/28/2022,22254.1,21353.23,21334,920.1,Normal,102,0.09,9.51,0,0,,,0,3924255,3379347,3379347,0,0,513336,,,30012,513336,30012,
Unit_1,3/29/2022,22254.1,21598,21585.04,669.06,Normal,89,0.06,9.62,0,0,,,0,3933576,3404642,3404642,0,0,508304,,,19070,508304,19070,
Unit_1,3/30/2022,22254.1,21405.15,21381.6,872.5,Normal,98.7,0.11,9.53,0,0,,,0,3890399,3368317,3368317,0,0,503413,,,17109,503413,17109,
Unit_1,3/31/2022,22254.1,21517.37,21502.3,751.8,Normal,81.3,0.07,9.59,0,0,,,0,3928851,3411798,3411798,0,0,502500,,,12993,502500,12993,
Unit_1,4/1/2022,22254.1,17924.53,17910.19,4343.91,HighLoss,87.9,0.08,7.99,0,0,,,0,3273332,2746496,2746496,0,0,476706,,,57350,476706,57350,
Unit_1,4/2/2022,22254.1,7309.18,7304.06,14950.04,HighLoss,68.2,0.07,2.8,0,0,,,0,1281153,917212,917212,0,0,346096,,,16285,346096,16285,
Unit_1,4/3/2022,22072.56,6961.41,6950.25,15122.31,HighLoss,133.6,0.16,2.43,0,0,,,0,1268981,885956,885956,0,0,363456,,,18009,363456,18009,
Unit_1,4/4/2022,21771.12,19830.02,19804.24,1966.88,HighLoss,135.6,0.13,4.61,0,0,,,0,3639115,3149060,3149060,0,0,468478,,,28663,468478,28663,
Unit_1,4/5/2022,21773,20772.5,20714.34,1058.66,Normal,126.5,0.28,4.79,0,0,,,0,3781511,3268631,3268631,0,0,487119,,,31910,487119,31910,
Unit_1,4/6/2022,21773,20376.03,20175.62,1597.38,Normal,129,0.2,4.71,0,0,,,0,3762406,3281790,3281790,0,0,453599,,,25457,453599,25457,
Unit_1,4/7/2022,21773,20737.98,20692.36,1080.64,Normal,136,0.22,4.8,0,0,,,0,3822303,3304059,3304059,0,0,501771,,,14913,501771,14913,
Unit_1,4/8/2022,21773,20566.6,20527.51,1245.49,Normal,126,0.19,4.74,0,0,,,0,3774428,3277844,3277844,0,0,488813,,,17443,488813,17443,
Unit_1,4/9/2022,21773,20802.95,20761.35,1011.65,Normal,122,0.2,4.8,0,0,,,0,3717324,3196902,3196902,0,0,504516,,,25611,504516,25611,
Unit_1,4/10/2022,21773,20495.86,20456.91,1316.09,Normal,119,0.19,4.73,0,0,,,0,3718307,3186300,3186300,0,0,499391,,,42299,499391,42299,
Unit_1,4/11/2022,21773,20606.6,20565.39,1207.61,Normal,128,0.2,4.75,0,0,,,0,3719582,3207606,3207606,0,0,493898,,,27759,493898,27759,
Unit_1,4/12/2022,21773,20699.39,20657.99,1115.01,Normal,115,0.2,4.86,0,0,,,0,3720075,3194254,3194254,0,0,513535,,,21947,513535,21947,
Unit_1,4/13/2022,21773,20469.5,20426.51,1346.49,Normal,160,0.21,4.73,0,0,,,0,3716475,3217126,3217126,0,0,492527,,,16472,492527,16472,
Unit_1,4/14/2022,21773,20486.68,20447.75,1325.25,Normal,120,0.19,4.73,0,0,,,0,3728162,3211097,3211097,0,0,510117,,,16637,510117,16637,
Unit_1,4/15/2022,21773,20466.62,20427.72,1345.28,Normal,120,0.19,4.72,0,0,,,0,3760305,3257489,3257489,0,0,492934,,,19598,492934,19598,
Unit_1,4/16/2022,21773,17861.3,17824.66,3948.34,HighLoss,118,0.2,4.05,0,0,,,0,3205273,2602037,2810037,0,0,372926,,,228750,372926,228750,
Unit_1,4/17/2022,21773,20501.5,20458.45,1314.55,Normal,122,0.21,4.73,0,0,,,0,3714100,3286641,3286641,0,0,415826,,,21346,415826,21346,
Unit_1,4/18/2022,21773,20634.11,20594.91,1178.09,Normal,117,0.19,4.76,0,0,,,0,3795825,3306586,3306586,0,0,444917,,,54036,444917,54036,
Unit_1,4/19/2022,21773,20938.4,20892.32,880.68,Normal,126,0.22,4.87,0,0,,,0,3898327,3384674,3414674,0,0,473090,,,50255,473090,50255,
Unit_1,4/20/2022,21773,21033.21,20997.45,775.55,Normal,114,0.17,4.88,0,0,,,0,3908387,3204280,3404280,0,0,491026,,,222766,491026,222766,
Unit_1,4/21/2022,21773,21180.11,21141.97,631.03,Normal,120.3,0.18,4.91,0,0,,,0,3934458,3437538,3441538,0,0,484060,,,22552,484060,22552,
Unit_1,4/22/2022,21773,21189,21155.09,617.91,Normal,118,0.16,4.91,0,0,,,0,3961265,3455128,3473128,0,0,478419,,,37392,478419,37392,
Unit_1,4/23/2022,21773,21220.04,21161.91,611.09,Normal,120,0.18,4.92,0,0,,,0,3955305,3459216,3468216,0,0,478531,,,27218,478531,27218,
Unit_1,4/24/2022,21773,21166.75,21155.09,617.91,Normal,122,0.26,4.91,0,0,,,0,3930803,3443846,3444246,0,0,477401,,,19246,477401,19246,
Unit_1,4/25/2022,21773,21148.52,21128.06,644.94,Normal,110,0.16,4.91,0,0,,,0,3908043,3403330,3403330,0,0,495601,,,18814,495601,18814,
Unit_1,4/26/2022,21773,21223.47,20543.56,1229.44,Normal,110,0.19,4.92,0,0,,,0,3802708,3285070,3311069,0,0,480669,,,46672,480669,46672,
Unit_1,4/27/2022,22733.48,21539.42,21366.47,1367.01,Normal,136,0.19,4.96,0,0,,,0,3984081,3411385,3411385,0,0,463494,,,118896,463494,118896,
Unit_1,4/28/2022,26533.4,25400.36,25324.16,1209.24,Normal,267,0.3,5.13,0,0,,,0,4651901,4172802,4172802,0,0,471333,,,17448,471333,17448,
Unit_1,4/29/2022,28890.18,27743.75,27679.92,1210.26,Normal,321,0.23,5.13,0,0,,,0,5085604,4534140,4584140,0,0,487729,,,73433,487729,73433,
Unit_1,4/30/2022,28961.34,27809.9,27751.09,1210.25,Normal,240,0.26,5.13,0,0,,,0,5113844,4625587,4625587,0,0,480964,,,17039,480964,17039,
Unit_1,5/1/2022,28617.71,27762.5,27745.41,872.3,Normal,228,0.2,5.13,0,0,,,0,5115553,4600689,4600689,0,0,497697,,,26870,497697,26870,
Unit_1,5/2/2022,28617.71,27483.85,27434.26,1183.45,Normal,278.9,0.18,39.92,0,0,,,0,5020280,4254417,4534417,0,0,475151,,,300427,475151,300427,
Unit_1,5/3/2022,28617.71,26280.03,26232.71,2385,HighLoss,235.3,0.18,39.73,0,0,,,0,4809716,4238856,4338856,0,0,458258,,,122314,458258,122314,
Unit_1,5/4/2022,28617.71,27928.5,27872.63,745.08,Normal,233,0.2,41.24,0,0,,,0,5141845,4674422,4674422,0,0,461421,,,15700,461421,15700,
Unit_1,5/5/2022,28617.71,26415.75,26339.14,2278.57,HighLoss,268,0.29,39.74,0,0,,,0,4672510,3784845,4201845,0,0,458369,,,439015,458369,439015,
Unit_1,5/6/2022,28617.71,25037.91,24970.3,3647.41,HighLoss,255,0.27,39.01,0,0,,,0,4541022,3845553,4065552,0,0,465360,,,239853,465360,239853,
Unit_1,5/7/2022,28617.71,14373.53,14344.77,14272.94,HighLoss,241,0.2,23.44,0,0,,,0,2448460,1600090,1975090,0,0,460984,,,397140,460984,397140,
Unit_1,5/8/2022,28617.71,27927.92,27858.1,759.61,Normal,258,0.25,41.26,0,0,,,0,5158357,4677095,4677095,0,0,469489,,,21526,469489,21526,
Unit_1,5/9/2022,28617.71,28047.84,27986.14,631.57,Normal,233,0.22,40.05,0,0,,,0,5156320,4678762,4678762,0,0,466626,,,20684,466626,20684,
Unit_1,5/10/2022,28617.71,28099.99,28035.35,582.36,Normal,219,0.23,40.05,0,0,,,0,5148876,4657983,4657983,0,0,480871,,,19760,480871,19760,
Unit_1,5/11/2022,28517.87,27933.38,27863.53,654.34,Normal,238,0.25,40.03,0,0,,,0,5106001,4465880,4595880,0,0,498654,,,151170,498654,151170,
Unit_1,5/12/2022,28325.5,27901.25,27817.55,507.95,Normal,222,0.3,40.09,0,0,,,0,5118114,4586142,4629142,0,0,480661,,,61044,480661,61044,
Unit_1,5/13/2022,28325.5,28145.4,28018.75,306.75,Normal,263,0.45,40.11,0,0,,,0,5081142,4558554,4558554,0,0,502673,,,29659,502673,29659,
Unit_1,5/14/2022,28325.5,27337.44,27282.74,1042.76,Normal,144,0.2,39.94,0,0,,,0,4993883,4471448,4500448,0,0,482653,,,49534,482653,49534,
Unit_1,5/15/2022,28325.5,17114.81,17078.86,11246.64,HighLoss,125,0.21,28.22,0,0,,,0,3203353,2849134,2889134,0,0,294865,,,65910,294865,65910,
Unit_1,5/16/2022,28325.5,16608.29,16565.11,11760.39,HighLoss,158,0.26,29.53,0,0,,,0,2893796,2250884,2580884,0,0,308984,,,341729,308984,341729,
Unit_1,5/17/2022,28325.5,27858.75,27783.53,541.97,Normal,164,0.27,40.03,0,0,,,0,5138270,4643923,4643923,0,0,488708,,,15392,488708,15392,
Unit_1,5/18/2022,28325.5,27190.08,27062.27,1263.23,Normal,271,0.47,39.93,0,0,,,0,4969138,4324107,4474107,0,0,483050,,,171764,483050,171764,
Unit_1,5/19/2022,28325.5,27917.12,27813.82,511.68,Normal,165,0.37,40.09,0,0,,,0,5136113,4648336,4648336,0,0,480868,,,16686,480868,16686,
Unit_1,5/20/2022,28325.5,27834.07,27750.55,574.95,Normal,148,0.3,40.02,0,0,,,0,5136540,4646741,4646741,0,0,483107,,,16462,483107,16462,
Unit_1,5/21/2022,28325.5,27786.38,27758.57,566.93,Normal,103,0.1,40.02,0,0,,,0,5109847,4545063,4610063,0,0,494498,,,80023,494498,80023,
Unit_1,5/22/2022,28325.5,27750.05,27725.05,600.45,Normal,98,0.09,40.02,0,0,,,0,5122391,4624881,4624881,0,0,487244,,,20001,487244,20001,
Unit_1,5/23/2022,28325.5,27245.2,27217.94,1107.56,Normal,104,0.1,40.95,0,0,,,0,5021627,4535869,4535869,0,0,480615,,,14878,480615,14878,
Unit_1,5/24/2022,28325.5,27777.78,27750,575.5,Normal,94.5,0.1,40.02,0,0,,,0,5124288,4630302,4630302,0,0,488840,,,14891,488840,14891,
Unit_1,5/25/2022,28325.5,27747.66,27722.67,602.83,Normal,94.5,0.09,40.02,0,0,,,0,5124316,4629219,4629219,0,0,490570,,,14261,490570,14261,
Unit_1,5/26/2022,28325.5,27768.43,27740.65,584.85,Normal,95.6,0.1,40.01,0,0,,,0,5118494,4632725,4632725,0,0,481778,,,13710,481778,13710,
Unit_1,5/27/2022,28325.5,27663.63,27641.49,684.01,Normal,88.6,0.08,40,0,0,,,0,5088434,4585137,4585137,0,0,499081,,,13930,499081,13930,
Unit_1,5/28/2022,28325.5,27645.59,27623.47,702.03,Normal,87.6,0.08,39.99,0,0,,,0,5083633,4596415,4596415,0,0,483155,,,13771,483155,13771,
Unit_1,5/29/2022,28325.5,27645.01,27625.65,699.85,Normal,98.6,0.07,39.99,0,0,,,0,5082041,4592463,4592463,0,0,483560,,,15722,483560,15722,
Unit_1,5/30/2022,28325.5,25363.33,25343.02,2982.48,HighLoss,98,0.08,37.81,0,0,,,0,4603601,3999714,4120210,0,0,476036,,,137557,476036,137557,
Unit_1,5/31/2022,28325.5,27596.41,27574.32,751.18,Normal,98.3,0.08,40.06,0,0,,,0,5056201,4440843,4555793,0,0,493696,,,131424,493696,131424,
Unit_1,6/1/2022,28325.5,27641.62,27625.03,700.47,Normal,95,0.06,40.07,0,0,,,0,5078192,4600475,4600475,0,0,473128,,,14356,473128,14356,
Unit_1,6/2/2022,28325.5,27651.97,27629.83,695.67,Normal,103,0.08,40.07,0,0,,,0,5085318,4601155,4601155,0,0,479707,,,14200,479707,14200,
Unit_1,6/3/2022,28325.5,27635.12,27613,712.5,Normal,110,0.08,40.07,0,0,,,0,5083375,4582137,4582137,0,0,496370,,,14635,496370,14635,
Unit_1,6/4/2022,28325.5,27635.33,27613.22,712.28,Normal,98,0.08,40.06,0,0,,,0,5082712,4585790,4585790,0,0,489686,,,17025,489686,17025,
Unit_1,6/5/2022,28325.5,27634.9,27612.79,712.71,Normal,105,0.08,40.07,0,0,,,0,5075947,4583958,4583958,0,0,483070,,,18689,483070,18689,
Unit_1,6/6/2022,28325.5,27615.05,27592.94,732.56,Normal,98,0.08,40.06,0,0,,,0,5081070,4589398,4589398,0,0,482473,,,18932,482473,18932,
Unit_1,6/7/2022,28325.5,27640.15,27618.04,707.46,Normal,104,0.08,39.99,0,0,,,0,5075475,4587879,4587879,0,0,481464,,,15866,481464,15866,
Unit_1,6/8/2022,28325.5,27663.69,27616.65,708.85,Normal,195,0.17,39.99,0,0,,,0,5081952,4583217,4583217,0,0,488817,,,19671,488817,19671,
Unit_1,6/9/2022,28325.5,27669.24,27586.22,739.28,Normal,202,0.3,39.98,0,0,,,0,5083186,4589853,4589853,0,0,487906,,,15187,487906,15187,
Unit_1,6/10/2022,28325.5,27650.65,27553.86,771.64,Normal,210,0.35,39.98,0,0,,,0,5074173,4568047,4568047,0,0,499663,,,16203,499663,16203,
Unit_1,6/11/2022,28325.5,27645.65,27559.94,765.56,Normal,181,0.31,39.98,0,0,,,0,5077425,4582861,4582861,0,0,488176,,,16171,488176,16171,
Unit_1,6/12/2022,28325.5,27687.81,27577.05,748.45,Normal,195,0.4,39.98,0,0,,,0,5073021,4586840,4586840,0,0,479974,,,15996,479974,15996,
Unit_1,6/13/2022,28325.5,27590.85,27508.07,817.43,Normal,174,0.3,39.98,0,0,,,0,5072229,4582142,4582142,0,0,484175,,,15690,484175,15690,
Unit_1,6/14/2022,28325.5,26827.3,26741.45,1584.05,Normal,174,0.32,39.83,0,0,,,0,4888326,4100011,4100011,0,0,489840,,,308227,489840,308227,
Unit_1,6/15/2022,28325.5,27659.7,27579.48,746.02,Normal,174,0.29,39.98,0,0,,,0,5076584,4551917,4551917,0,0,481356,,,53066,481356,53066,
Unit_1,6/16/2022,28325.5,27553.42,27470.75,854.75,Normal,103,0.3,39.96,0,0,,,0,5064387,4573589,4573589,0,0,483394,,,17053,483394,17053,
Unit_1,6/17/2022,28325.5,27596.55,27508.23,817.27,Normal,81,0.32,39.97,0,0,,,0,5022024,4508507,4508507,0,0,507635,,,15265,507635,15265,
Unit_1,6/18/2022,28325.5,27617.9,27535.05,790.45,Normal,74,0.3,39.97,0,0,,,0,5013709,4509868,4509868,0,0,493243,,,20005,493243,20005,
Unit_1,6/19/2022,28325.5,27620.67,27526.75,798.75,Normal,74,0.34,39.98,0,0,,,0,5009104,4524019,4524019,0,0,478798,,,15728,478798,15728,
Unit_1,6/20/2022,28325.5,27594.92,27536.97,788.53,Normal,105,0.21,39.83,0,0,,,0,5012252,4527452,4527452,0,0,478755,,,15463,478755,15463,
Unit_1,6/21/2022,28325.5,27405.4,27306.73,1018.77,Normal,94,0.36,41.04,0,0,,,0,4974812,4472982,4472982,0,0,496722,,,14503,496722,14503,
Unit_1,6/22/2022,28325.5,27589.62,27487.53,837.97,Normal,90,0.37,11.56,0,0,,,0,5013178,4526600,4526600,0,0,480219,,,15744,480219,15744,
Unit_1,6/23/2022,28325.5,27566.59,27456.31,869.19,Normal,103,0.4,11.56,0,0,,,0,5030956,4544062,4544062,0,0,478632,,,17644,478632,17644,
Unit_1,6/24/2022,28325.5,27557.3,27471.86,853.64,Normal,88.6,0.31,11.58,0,0,,,0,5014635,4547773,4547773,0,0,456898,,,19075,456898,19075,
Unit_1,6/25/2022,28325.5,27551.84,27458.14,867.36,Normal,88.9,0.34,11.59,0,0,,,0,5035015,4529742,4529742,0,0,494840,,,19850,494840,19850,
Unit_1,6/26/2022,28325.5,27534.21,27435.07,890.43,Normal,91.2,0.36,11.58,0,0,,,0,4999241,4379145,4379145,0,0,470668,,,158875,470668,158875,
Unit_1,6/27/2022,28325.5,27532.71,27436.34,889.16,Normal,86.9,0.35,11.6,0,0,,,0,5029730,4526919,4526919,0,0,493570,,,18682,493570,18682,
Unit_1,6/28/2022,28471.4,27475.82,27376.91,1094.49,Normal,84.1,0.36,11.56,0,0,,,0,5012968,4503397,4503397,0,0,474730,,,44246,474730,44246,
Unit_1,6/29/2022,28248.2,27340.03,27244.32,1003.88,Normal,81.6,0.35,11.53,0,0,,,0,4989984,4507907,4507907,0,0,472154,,,19320,472154,19320,
Unit_1,6/30/2022,28248.2,27495.66,27393.92,854.28,Normal,90,0.37,11.57,0,0,,,0,5009617,4517603,4517603,0,0,480795,,,20655,480795,20655,
Unit_1,7/1/2022,29414.51,27497.31,27395.57,2018.94,HighLoss,91,0.37,11.58,0,0,,,0,5007352,4524026,4524026,0,0,466870,,,25868,466870,25868,
Unit_1,7/2/2022,29414.51,27455.02,27356.17,2058.34,HighLoss,96,0.36,11.56,0,0,,,0,5013226,4510928,4510928,0,0,482239,,,29458,482239,29458,
Unit_1,7/3/2022,29414.51,27458.66,27357.06,2057.45,HighLoss,96,0.37,11.56,0,0,,,0,5003586,4504452,4504452,0,0,473439,,,35084,473439,35084,
Unit_1,7/4/2022,28248.2,27445.12,27343.56,904.64,Normal,106,0.37,10.85,0,0,,,0,5018531,4540275,4540275,0,0,466641,,,21017,466641,21017,
Unit_1,7/5/2022,28248.2,16424.21,16375.25,11872.95,HighLoss,92,0.29,6.92,0,0,,,0,2951355,1959452,2497001,0,0,445061,,,556233,445061,556233,
Unit_1,7/6/2022,28248.2,27511.51,27428.97,819.23,Normal,88,0.3,11.12,0,0,,,0,5028278,4542476,4542476,0,0,472728,,,22462,472728,22462,
Unit_1,7/7/2022,28248.2,27488.51,27389.53,858.67,Normal,94,0.36,11.11,0,0,,,0,5027781,4551802,4551802,0,0,466441,,,18925,466441,18925,
Unit_1,7/8/2022,28248.2,27453.41,27354.56,893.64,Normal,97,0.36,11.11,0,0,,,0,5017576,4525562,4525562,0,0,482296,,,19109,482296,19109,
Unit_1,7/9/2022,28248.2,27397.43,27301.52,946.68,Normal,91,0.35,11.08,0,0,,,0,5027435,4554629,4554629,0,0,462790,,,19416,462790,19416,
Unit_1,7/10/2022,28248.2,27358.56,27331.18,917.02,Normal,84,0.1,11.09,0,0,,,0,5022626,4546959,4546959,0,0,466328,,,18736,466328,18736,
Unit_1,7/11/2022,28248.2,27387.41,27368.24,879.96,Normal,85,0.07,11.11,0,0,,,0,5021709,4547643,4547643,0,0,462964,,,20493,462964,20493,
Unit_1,7/12/2022,28248.2,27328.88,27304.26,943.94,Normal,88,0.09,10.95,0,0,,,0,5013311,4472358,4502557,0,0,490245,,,60088,490245,60088,
Unit_1,7/13/2022,28248.2,27318.56,27293.96,954.24,Normal,78,0.09,11.08,0,0,,,0,5009232,4490775,4490775,0,0,505026,,,22871,505026,22871,
Unit_1,7/14/2022,28248.2,27305.5,27283.64,964.56,Normal,83.7,0.08,11.08,0,0,,,0,5016188,4541659,4541659,0,0,462143,,,21816,462143,21816,
Unit_1,7/15/2022,28248.2,27322.4,27300.53,947.67,Normal,84.3,0.08,11.08,0,0,,,0,5009657,4536649,4536649,0,0,461017,,,21387,461017,21387,
Unit_1,7/16/2022,28248.2,27343,27321.12,927.08,Normal,70.1,0.08,11.09,0,0,,,0,5013499,4523227,4523227,0,0,478211,,,21442,478211,21442,
Unit_1,7/17/2022,28248.2,23818.09,23760.05,4488.15,HighLoss,69.3,0.08,10.01,0,0,,,0,4288410,3797347,3797347,0,0,475772,,,24697,475772,24697,
Unit_1,7/18/2022,28248.2,27355.53,27333.65,914.55,Normal,73.4,0.08,11.09,0,0,,,0,5003697,4530535,4530535,0,0,459225,,,23395,459225,23395,
Unit_1,7/19/2022,28248.2,27343.54,27321.65,926.55,Normal,96,0.08,11.09,0,0,,,0,4969093,4329758,4329758,0,0,466747,,,182009,466747,182009,
Unit_1,7/20/2022,28248.2,27369.3,27347.4,900.8,Normal,87.4,0.08,11.1,0,0,,,0,5008698,4531900,4531900,0,0,464430,,,19523,464430,19523,
